,id,first_name,height_feet,height_inches,last_name,position,team,weight_pounds
1984,2504,Lorenzo,,,Romar,,Golden State Warriors,
1985,2505,Rickey,,,Brown,,Golden State Warriors,
1986,2506,Alan,,,Hardy,,Los Angeles Lakers,
1987,2507,Darwin,,,Cook,,Brooklyn Nets,
1988,2508,Mike,,,O'Koren,,Brooklyn Nets,
1989,2509,Jerry,,,Sichting,,Indiana Pacers,
1990,2510,Louis,,,Orr,,Indiana Pacers,
1991,2511,Mike,,,Harper,,Portland Trail Blazers,
1992,2512,Michael,,,Brooks,,LA Clippers,
1993,2513,Calvin,,,Garrett,,Houston Rockets,
1994,2514,Keith,,,Herron,,Detroit Pistons,
1995,2515,Tony,,,Fuller,,Detroit Pistons,
1996,2516,Wayne,,,Robinson,,Detroit Pistons,
1997,2517,Wes,,,Matthews,,Washington Wizards,
1998,2518,Charles,,,Whitney,,Sacramento Kings,
1999,2519,Brett,,,Vroman,,Utah Jazz,
2000,2520,John,,,Duren,,Utah Jazz,
2001,2521,Craig,,,Shelton,,Atlanta Hawks,
2002,2522,Don,,,Collins,,Atlanta Hawks,
2003,2523,James,,,Wilkes,,Chicago Bulls,
2004,2524,Sam,,,Worthen,,Chicago Bulls,
2005,2525,Chad,,,Kinch,,Cleveland Cavaliers,
2006,2526,Walter,,,Jordan,,Cleveland Cavaliers,
2007,2527,Lowes,,,Moore,,Brooklyn Nets,
2008,2528,Darrell,,,Allums,,Dallas Mavericks,
2009,2529,Ralph,,,Drollinger,,Dallas Mavericks,
2010,2530,Reggie,,,Carter,,New York Knicks,
2011,2531,Butch,,,Carter,,Los Angeles Lakers,
2012,2532,Lee,,,Johnson,,Houston Rockets,
2013,2533,Kelvin,,,Ransey,,Portland Trail Blazers,
2014,2534,Bill,,,Hanzlik,,Oklahoma City Thunder,
2015,2535,Dewayne,,,Scales,,New York Knicks,
2016,2536,Art,,,Collins,,Atlanta Hawks,
2017,2537,Kenny,,,Natt,,Indiana Pacers,
2018,2538,Wally,,,Rank,,LA Clippers,
2019,2539,Monti,,,Davis,,Philadelphia 76ers,
2020,2540,Carlos,,,Terry,,Washington Wizards,
2021,2541,Jamesearl,,,Ray,,Denver Nuggets,
2022,2542,Ronnie,,,Lester,,Chicago Bulls,
2023,2543,Tony,,,Price,,LA Clippers,
2024,2544,Wayne,,,Kreklow,,Boston Celtics,
2025,2545,Andrew,,,Toney,,Philadelphia 76ers,
2026,2546,Scott,,,Lloyd,,Dallas Mavericks,
2027,2547,Ron,,,Davis,,LA Clippers,
2028,2548,Tony,,,Jackson,,Los Angeles Lakers,
2029,2549,Dick,,,Miller,,Indiana Pacers,
2030,2550,Myles,,,Patrick,,Los Angeles Lakers,
2031,2551,Edgar,,,Jones,,Brooklyn Nets,
2032,2552,Michael,,,Wiley,,San Antonio Spurs,
2033,2553,Ron,,,Valentine,,Denver Nuggets,
2034,2554,Jeff,,,Wilkins,,Utah Jazz,
2035,2555,John,,,Stroud,,Houston Rockets,
2036,2556,Norman,,,Black,,Detroit Pistons,
2037,2557,David,,,Britton,,Washington Wizards,
2038,2558,Keith,,,McCord,,Washington Wizards,
2039,2559,Andre,,,McCarter,,Washington Wizards,
2040,2560,Lewis,,,Brown,,Washington Wizards,
2041,2561,Mel,,,Bennett,,Utah Jazz,
2042,2562,Frankie,,,Sanders,,Sacramento Kings,
2043,2563,Jacky,,,Dorsey,,Oklahoma City Thunder,
2044,2564,Ed,,,Lawrence,,Detroit Pistons,
2045,2565,Jeffrey,,,Crompton,,Portland Trail Blazers,
2046,2566,Clarence,,,Kea,,Dallas Mavericks,
2047,2567,Bill,,,Mayfield,,Golden State Warriors,
2048,2568,Peter,,,Verhoeven,,Portland Trail Blazers,
2049,2569,Franklin,,,Edwards,,Philadelphia 76ers,
2050,2570,Mickey,,,Dillard,,Cleveland Cavaliers,
2051,2571,Roger,,,Burkman,,Chicago Bulls,
2052,2572,Joe,,,Cooper,,Brooklyn Nets,
2053,2573,Ray,,,Tolbert,,Brooklyn Nets,
2054,2574,Charles,,,Bradley,,Boston Celtics,
2055,2575,Tracy,,,Jackson,,Boston Celtics,
2056,2576,Charlie,,,Davis,,Washington Wizards,
2057,2577,Garry,,,Witts,,Washington Wizards,
2058,2578,Kevin,,,Loder,,Sacramento Kings,
2059,2579,Gene,,,Banks,,San Antonio Spurs,
2060,2580,Bobby,,,Cattage,,Utah Jazz,
2061,2581,Howard,,,Wood,,Utah Jazz,
2062,2582,Elston,,,Turner,,Dallas Mavericks,
2063,2583,Jay,,,Vincent,,Dallas Mavericks,
2064,2584,Kevin,,,McKenna,,Los Angeles Lakers,
2065,2585,Hank,,,McDowell,,Golden State Warriors,
2066,2586,Samuel,,,Williams,,Golden State Warriors,
2067,2587,Danny,,,Vranes,,Oklahoma City Thunder,
2068,2588,Ed,,,Rains,,San Antonio Spurs,
2069,2589,Rudy,,,Macklin,,Atlanta Hawks,
2070,2590,Jim,,,Smith,,LA Clippers,
2071,2591,John,,,Douglas,,LA Clippers,
2072,2592,Jeff,,,Lamp,,Portland Trail Blazers,
2073,2593,Alex,,,Bradley,,New York Knicks,
2074,2594,Ray,,,Blume,,Chicago Bulls,
2075,2595,Mike,,,McGee,,Los Angeles Lakers,
2076,2596,Craig,,,Dykema,,Phoenix Suns,
2077,2597,John,,,McCullough,,Phoenix Suns,
2078,2598,David,,,Burns,,Brooklyn Nets,
2079,2599,Kurt,,,Nimphius,,Dallas Mavericks,
2080,2600,Lewis,,,Lloyd,,Golden State Warriors,
2081,2601,Jim,,,Brogan,,LA Clippers,
2082,2602,Glenn,,,Hagan,,Detroit Pistons,
2083,2603,Petur,,,Gudmundsson,,Portland Trail Blazers,
2084,2604,Mark,,,Radford,,Oklahoma City Thunder,
2085,2605,Al,,,Wood,,Atlanta Hawks,
2086,2606,Kevin,,,Stacom,,Milwaukee Bucks,
2087,2607,Steve,,,Hayes,,San Antonio Spurs,
2088,2608,Kenny,,,Dennard,,Sacramento Kings,
2089,2609,Rich,,,Yonakor,,San Antonio Spurs,
2090,2610,Larry,,,Spriggs,,Houston Rockets,
2091,2611,Brad,,,Branson,,Cleveland Cavaliers,
2092,2612,Clay,,,Johnson,,Los Angeles Lakers,
2093,2613,Carl,,,Bailey,,Portland Trail Blazers,
2094,2614,Rock,,,Lee,,LA Clippers,
2095,2615,Edmund,,,Sherod,,Brooklyn Nets,
2096,2616,Eddie,,,Phillips,,Brooklyn Nets,
2097,2617,Richard,,,Anderson,,LA Clippers,
2098,2618,David,,,Thirdkill,,Phoenix Suns,
2099,2619,Rory,,,White,,Phoenix Suns,
2100,2620,Jerry,,,Eaves,,Utah Jazz,
2101,2621,Brook,,,Steppe,,Sacramento Kings,
2102,2622,Audie,,,Norris,,Portland Trail Blazers,
2103,2623,Bruce,,,Flowers,,Cleveland Cavaliers,
2104,2624,Dave,,,Magley,,Cleveland Cavaliers,
2105,2625,Darren,,,Tillis,,Boston Celtics,
2106,2626,Jeff,,,Taylor,,Houston Rockets,
2107,2627,Chris,,,Engler,,Golden State Warriors,
2108,2628,Clark,,,Kellogg,,Indiana Pacers,
2109,2629,Bryan,,,Warrick,,Washington Wizards,
2110,2630,Rob,,,Williams,,Denver Nuggets,
2111,2631,Bill,,,Garnett,,Dallas Mavericks,
2112,2632,Vince,,,Taylor,,New York Knicks,
2113,2633,Marc,,,Iavaroni,,Philadelphia 76ers,
2114,2634,Mitchell,,,Anderson,,Philadelphia 76ers,
2115,2635,Russ,,,Schoene,,Philadelphia 76ers,
2116,2636,Dave,,,Batton,,Washington Wizards,
2117,2637,Rickey,,,Williams,,Utah Jazz,
2118,2638,Walker,,,Russell,,Detroit Pistons,
2119,2639,Jim,,,Zoet,,Detroit Pistons,
2120,2640,Keith,,,Edmonson,,Atlanta Hawks,
2121,2641,Steve,,,Lingenfelter,,Washington Wizards,
2122,2642,Guy,,,Morgan,,Indiana Pacers,
2123,2643,Jose,,,Slaughter,,Indiana Pacers,
2124,2644,Linton,,,Townes,,Portland Trail Blazers,
2125,2645,Jim,,,Johnstone,,San Antonio Spurs,
2126,2646,Oliver,,,Robinson,,San Antonio Spurs,
2127,2647,Willie,,,Jones,,LA Clippers,
2128,2648,Corny,,,Thompson,,Dallas Mavericks,
2129,2649,Dwight,,,Anderson,,Denver Nuggets,
2130,2650,John,,,Cox,,Washington Wizards,
2131,2651,Charlie,,,Pittman,,Phoenix Suns,
2132,2652,John,,,Greig,,Oklahoma City Thunder,
2133,2653,Joe,,,Kopicki,,Washington Wizards,
2134,2654,Michael,,,Davis,,New York Knicks,
2135,2655,Moses,,,Malone,,San Antonio Spurs,
2136,2656,Howard,,,Carter,,Denver Nuggets,
2137,2657,Bruce,,,Kuczenski,,Brooklyn Nets,
2138,2658,John,,,Pinone,,Atlanta Hawks,
2139,2659,Darren,,,Daye,,Washington Wizards,
2140,2660,Mike,,,Wilson,,Washington Wizards,
2141,2661,Scooter,,,McCray,,Oklahoma City Thunder,
2142,2662,Pace,,,Mannion,,Golden State Warriors,
2143,2663,Paul,,,Thompson,,Cleveland Cavaliers,
2144,2664,Granville,,,Waiters,,Indiana Pacers,
2145,2665,Leroy,,,Combs,,Indiana Pacers,
2146,2666,Sidney,,,Lowe,,Indiana Pacers,
2147,2667,Steve,,,Stipanovich,,Indiana Pacers,
2148,2668,Kevin,,,Williams,,San Antonio Spurs,
2149,2669,John,,,Garris,,Cleveland Cavaliers,
2150,2670,Stewart,,,Granger,,Cleveland Cavaliers,
2151,2671,Carlos,,,Clark,,Boston Celtics,
2152,2672,Leo,,,Rautins,,Philadelphia 76ers,
2153,2673,Rod,,,Foster,,Phoenix Suns,
2154,2674,Dane,,,Suttle,,Sacramento Kings,
2155,2675,Darrell,,,Lockhart,,San Antonio Spurs,
2156,2676,Mark,,,Jones,,Brooklyn Nets,
2157,2677,Larry,,,Micheaux,,Sacramento Kings,
2158,2678,Mike,,,Gibson,,Washington Wizards,
2159,2679,Ken,,,Austin,,Detroit Pistons,
2160,2680,Tom,,,Piotrowski,,Portland Trail Blazers,
2161,2681,Russell,,,Cross,,Golden State Warriors,
2162,2682,Wallace,,,Bryant,,Chicago Bulls,
2163,2683,Bob,,,Miller,,San Antonio Spurs,
2164,2684,Brant,,,Weidner,,San Antonio Spurs,
2165,2685,Cory,,,Blackwell,,Oklahoma City Thunder,
2166,2686,Mel,,,Turpin,,Cleveland Cavaliers,
2167,2687,Chuck,,,Aleksinas,,Golden State Warriors,
2168,2688,Othell,,,Wilson,,Golden State Warriors,
2169,2689,Peter,,,Thibeaux,,Golden State Warriors,
2170,2690,Michael,,,Holton,,Phoenix Suns,
2171,2691,Wayne,,,Sappleton,,Brooklyn Nets,
2172,2692,Tom,,,Sewell,,Washington Wizards,
2173,2693,Kenny,,,Fields,,Milwaukee Bucks,
2174,2694,Devin,,,Durrant,,Indiana Pacers,
2175,2695,Ozell,,,Jones,,San Antonio Spurs,
2176,2696,Lancaster,,,Gordon,,LA Clippers,
2177,2697,Bernard,,,Thompson,,Portland Trail Blazers,
2178,2698,Charles,,,Jones,,Phoenix Suns,
2179,2699,Tom,,,Scheffler,,Portland Trail Blazers,
2180,2700,Willie,,,White,,Denver Nuggets,
2181,2701,Guy,,,Williams,,Washington Wizards,
2182,2702,Charlie,,,Sitton,,Dallas Mavericks,
2183,2703,Terence,,,Stansbury,,Indiana Pacers,
2184,2704,Rick,,,Carlisle,,Boston Celtics,
2185,2705,Dale,,,Wilkinson,,Detroit Pistons,
2186,2706,Jay,,,Murphy,,LA Clippers,
2187,2707,Tom,,,Sluby,,Dallas Mavericks,
2188,2708,Earl,,,Jones,,Los Angeles Lakers,
2189,2709,Ralph,,,Jackson,,Indiana Pacers,
2190,2710,Ron,,,Cavenall,,New York Knicks,
2191,2711,John,,,Schweitz,,Oklahoma City Thunder,
2192,2712,Michael,,,Young,,Phoenix Suns,
2193,2713,David,,,Pope,,Sacramento Kings,
2194,2714,Kent,,,Edelin,,Indiana Pacers,
2195,2715,Butch,,,Graves,,Cleveland Cavaliers,
2196,2716,Dirk,,,Minniefield,,Cleveland Cavaliers,
2197,2717,Lorenzo,,,Charles,,Atlanta Hawks,
2198,2718,Perry,,,Moss,,Washington Wizards,
2199,2719,Carey,,,Scurry,,Utah Jazz,
2200,2720,Steve,,,Harris,,Houston Rockets,
2201,2721,Carl,,,Henry,,Sacramento Kings,
2202,2722,David,,,Cooke,,Sacramento Kings,
2203,2723,Ron,,,Crevier,,Golden State Warriors,
2204,2724,Bill,,,Martin,,Indiana Pacers,
2205,2725,Dwayne,,,McClain,,Indiana Pacers,
2206,2726,Yvon,,,Joseph,,Brooklyn Nets,
2207,2727,Uwe,,,Blab,,Dallas Mavericks,
2208,2728,Mike,,,Phelps,,Oklahoma City Thunder,
2209,2729,Alfredrick,,,Hughes,,San Antonio Spurs,
2210,2730,Ken,,,Johnson,,Portland Trail Blazers,
2211,2731,Pete,,,Williams,,Denver Nuggets,
2212,2732,Kenny,,,Green,,Washington Wizards,
2213,2733,Brian,,,Martin,,Oklahoma City Thunder,
2214,2734,Mike,,,Brittain,,San Antonio Spurs,
2215,2735,Fred,,,Cofield,,New York Knicks,
2216,2736,Georgi,,,Glouchkov,,Phoenix Suns,
2217,2737,Greg,,,Stokes,,Philadelphia 76ers,
2218,2738,Voise,,,Winters,,Philadelphia 76ers,
2219,2739,Keith,,,Lee,,Cleveland Cavaliers,
2220,2740,Harold,,,Keeling,,Dallas Mavericks,
2221,2741,Claude,,,Gregory,,Washington Wizards,
2222,2742,Jeff,,,Cross,,LA Clippers,
2223,2743,Chris,,,McNealy,,New York Knicks,
2224,2744,Ben,,,McDonald,,Cleveland Cavaliers,
2225,2745,Jerome,,,Henderson,,Los Angeles Lakers,
2226,2746,Derrick,,,Rowland,,Milwaukee Bucks,
2227,2747,Nick,,,Vanos,,Phoenix Suns,
2228,2748,Ken,,,Green,,New York Knicks,
2229,2749,Myron,,,Jackson,,Dallas Mavericks,
2230,2750,Mo,,,Martin,,Denver Nuggets,
2231,2751,Anthony,,,Jones,,Washington Wizards,
2232,2752,Fernando,,,Martin,,Portland Trail Blazers,
2233,2753,Walter,,,Berry,,Portland Trail Blazers,
2234,2754,Keith,,,Smith,,Milwaukee Bucks,
2235,2755,Dwayne,,,Washington,,Brooklyn Nets,
2236,2756,Mckinley,,,Singleton,,New York Knicks,
2237,2757,Grant,,,Gondrezick,,Phoenix Suns,
2238,2758,Chris,,,Washburn,,Golden State Warriors,
2239,2759,Bruce,,,Douglas,,Sacramento Kings,
2240,2760,Johnny,,,Rogers,,Sacramento Kings,
2241,2761,Cedric,,,Henderson,,Atlanta Hawks,
2242,2762,Conner,,,Henry,,Houston Rockets,
2243,2763,Dwayne,,,Polee,,LA Clippers,
2244,2764,Steffond,,,Johnson,,LA Clippers,
2245,2765,Adrian,,,Branch,,Los Angeles Lakers,
2246,2766,Harold,,,Pressley,,Sacramento Kings,
2247,2767,Forrest,,,McKenzie,,San Antonio Spurs,
2248,2768,Curtis,,,Kitchen,,Oklahoma City Thunder,
2249,2769,Jim,,,Lampley,,Philadelphia 76ers,
2250,2770,Dennis,,,Nutt,,Dallas Mavericks,
2251,2771,Cozell,,,McQueen,,Detroit Pistons,
2252,2772,Perry,,,Young,,Chicago Bulls,
2253,2773,Kevin,,,Henderson,,Golden State Warriors,
2254,2774,Joe,,,Binion,,Portland Trail Blazers,
2255,2775,Ron,,,Rowan,,Portland Trail Blazers,
2256,2776,Brad,,,Wright,,New York Knicks,
2257,2777,Ralph,,,Lewis,,Detroit Pistons,
2258,2778,John,,,Stroeder,,Milwaukee Bucks,
2259,2779,Nikita,,,Wilson,,Portland Trail Blazers,
2260,2780,Dallas,,,Comegys,,Brooklyn Nets,
2261,2781,Jamie,,,Waller,,Brooklyn Nets,
2262,2782,Andre,,,Moore,,Denver Nuggets,
2263,2783,Martin,,,Nessley,,LA Clippers,
2264,2784,Norris,,,Coleman,,LA Clippers,
2265,2785,Chris,,,Welp,,Philadelphia 76ers,
2266,2786,Nate,,,Blackwell,,San Antonio Spurs,
2267,2787,Joe,,,Arlauckas,,Sacramento Kings,
2268,2788,Michael,,,Jackson,,Sacramento Kings,
2269,2789,Clinton,,,Wheeler,,Indiana Pacers,
2270,2790,Ron,,,Moore,,Detroit Pistons,
2271,2791,Tony,,,White,,Chicago Bulls,
2272,2792,Kannard,,,Johnson,,Cleveland Cavaliers,
2273,2793,Winston,,,Crite,,Phoenix Suns,
2274,2794,Rickie,,,Winslow,,Milwaukee Bucks,
2275,2795,Brian,,,Rowsom,,Indiana Pacers,
2276,2796,Billy,,,Donovan,,New York Knicks,
2277,2797,Ronnie,,,Murphy,,Portland Trail Blazers,
2278,2798,Scott,,,Roth,,Utah Jazz,
2279,2799,Ricky,,,Wilson,,Brooklyn Nets,
2280,2800,Dave,,,Henderson,,Philadelphia 76ers,
2281,2801,Phil,,,Zevenbergen,,San Antonio Spurs,
2282,2802,Eddie,,,Hughes,,Utah Jazz,
2283,2803,Eric,,,White,,LA Clippers,
2284,2804,Mark,,,Wade,,Golden State Warriors,
2285,2805,Richard,,,Rellford,,San Antonio Spurs,
2286,2806,Richard,,,Morton,,Indiana Pacers,
2287,2807,Mark,,,Davis,,Milwaukee Bucks,
2288,2808,Wayne,,,Englestad,,Denver Nuggets,
2289,2809,Rolando,,,Ferreira,,Portland Trail Blazers,
2290,2810,Dominic,,,Pressley,,Washington Wizards,
2291,2811,Anthony,,,Taylor,,Miami Heat,
2292,2812,Sylvester,,,Gray,,Miami Heat,
2293,2813,Ben,,,Gillery,,Sacramento Kings,
2294,2814,Ricky,,,Berry,,Sacramento Kings,
2295,2815,Ramon,,,Rivas,,Boston Celtics,
2296,2816,Keith,,,Smart,,San Antonio Spurs,
2297,2817,Shelton,,,Jones,,San Antonio Spurs,
2298,2818,Jose,,,Ortiz,,Utah Jazz,
2299,2819,Fennis,,,Dembo,,Detroit Pistons,
2300,2820,Todd,,,Mitchell,,Miami Heat,
2301,2821,Robert,,,Lock,,LA Clippers,
2302,2822,Michael,,,Anderson,,San Antonio Spurs,
2303,2823,Bill,,,Jones,,Brooklyn Nets,
2304,2824,Jim,,,Rowinski,,Detroit Pistons,
2305,2825,Mike,,,Champion,,Oklahoma City Thunder,
2306,2826,Randy,,,Allen,,Sacramento Kings,
2307,2827,Orlando,,,Graham,,Golden State Warriors,
2308,2828,Robert,,,Rose,,LA Clippers,
2309,2829,Barry,,,Sumpter,,LA Clippers,
2310,2830,Terry,,,Dozier,,Charlotte Hornets,
2311,2831,Ed,,,Horton,,Washington Wizards,
2312,2832,Torgeir,,,Bryn,,LA Clippers,
2313,2833,Jay,,,Taylor,,Brooklyn Nets,
2314,2834,Stanley,,,Brundy,,Brooklyn Nets,
2315,2835,Dyron,,,Nix,,Indiana Pacers,
2316,2836,Leonard,,,Taylor,,Golden State Warriors,
2317,2837,Steve,,,Bucknall,,Los Angeles Lakers,
2318,2838,Eric,,,Johnson,,Utah Jazz,
2319,2839,Mel,,,McCants,,Los Angeles Lakers,
2320,2840,Gary,,,Voce,,Cleveland Cavaliers,
2321,2841,Nate,,,Johnston,,Utah Jazz,
2322,2842,Jeff,,,Lebo,,San Antonio Spurs,
2323,2843,Zarko,,,Paspalj,,San Antonio Spurs,
2324,2844,Dexter,,,Shouse,,Philadelphia 76ers,
2325,2845,Mike,,,Morrison,,Phoenix Suns,
2326,2846,Doug,,,Roth,,Washington Wizards,
2327,2847,Mike,,,Williams,,Sacramento Kings,
2328,2848,Jay,,,Edwards,,LA Clippers,
2329,2849,Raymond,,,Brown,,Utah Jazz,
2330,2850,Dee,,,Brown,,Boston Celtics,
2331,2851,Larry,,,Bird,,Boston Celtics,
2332,2852,Reggie,,,Lewis,,Boston Celtics,
2333,2853,Ed,,,Pinckney,,Boston Celtics,
2334,2854,Kevin,,,McHale,,Boston Celtics,
2335,2855,Joe,,,Kleine,,Boston Celtics,
2336,2856,Kevin,,,Gamble,,Boston Celtics,
2337,2857,Brian,,,Shaw,,Boston Celtics,
2338,2858,Dave,,,Popson,,Boston Celtics,
2339,2859,Robert,,,Parish,,Boston Celtics,
2340,2860,Brad,,,Daugherty,,Cleveland Cavaliers,
2341,2861,Chucky,,,Brown,,Cleveland Cavaliers,
2342,2862,Craig,,,Ehlo,,Cleveland Cavaliers,
2343,2863,Danny,,,Ferry,,Cleveland Cavaliers,
2344,2864,Derrick,,,Chievous,,Cleveland Cavaliers,
2345,2865,Gerald,,,Paddio,,Cleveland Cavaliers,
2346,2866,Hot,,,"Rod,Williams",,Cleveland Cavaliers,
2347,2867,Spud,,,Webb,,Atlanta Hawks,
2348,2868,Jerry,,,Reynolds,,Orlando Magic,
2349,2869,Mark,,,Aguirre,,Detroit Pistons,
2350,2870,Fred,,,Roberts,,Milwaukee Bucks,
2351,2871,John,,,Stockton,,Utah Jazz,
2352,2872,Eddie,,,Johnson,,Phoenix Suns,
2353,2873,Terry,,,Porter,,Portland Trail Blazers,
2354,2874,Mike,,,Woodson,,Houston Rockets,
2355,2875,Jim,,,Thomas,,Minnesota Timberwolves,
2356,2876,Brad,,,Davis,,Dallas Mavericks,
2357,2877,Orlando,,,Woolridge,,Denver Nuggets,
2358,2878,Chris,,,Mullin,,Golden State Warriors,
2359,2879,Rony,,,Seikaly,,Miami Heat,
2360,2880,Harvey,,,Grant,,Washington Wizards,
2361,2881,Chuck,,,Person,,Indiana Pacers,
2362,2882,Detlef,,,Schrempf,,Indiana Pacers,
2363,2883,George,,,McCloud,,Indiana Pacers,
2364,2884,Greg,,,Dreiling,,Indiana Pacers,
2365,2885,Kenny,,,Williams,,Indiana Pacers,
2366,2886,LaSalle,,,Thompson,,Indiana Pacers,
2367,2887,Micheal,,,Williams,,Indiana Pacers,
2368,2888,Mike,,,Sanders,,Indiana Pacers,
2369,2889,Randy,,,Wittman,,Indiana Pacers,
2370,2890,Reggie,,,Miller,,Indiana Pacers,
2371,2891,Rik,,,Smits,,Indiana Pacers,
2372,2892,Vern,,,Fleming,,Indiana Pacers,
2373,2893,Chris,,,Dudley,,Brooklyn Nets,
2374,2894,Chris,,,Morris,,Brooklyn Nets,
2375,2895,Derrick,,,Coleman,,Brooklyn Nets,
2376,2896,Derrick,,,Gervin,,Brooklyn Nets,
2377,2897,Jack,,,Haley,,Brooklyn Nets,
2378,2898,Jud,,,Buechler,,Brooklyn Nets,
2379,2899,Kurk,,,Lee,,Brooklyn Nets,
2380,2900,Lester,,,Conner,,Brooklyn Nets,
2381,2901,Mookie,,,Blaylock,,Brooklyn Nets,
2382,2902,Reggie,,,Theus,,Brooklyn Nets,
2383,2903,Sam,,,Bowie,,Brooklyn Nets,
2384,2904,Tate,,,George,,Brooklyn Nets,
2385,2905,Bo,,,Kimble,,LA Clippers,
2386,2906,Charles,,,Smith,,LA Clippers,
2387,2907,Gary,,,Grant,,LA Clippers,
2388,2908,Jeff,,,Martin,,LA Clippers,
2389,2909,Ken,,,Bannister,,LA Clippers,
2390,2910,Ken,,,Norman,,LA Clippers,
2391,2911,Loy,,,Vaught,,LA Clippers,
2392,2912,Tom,,,Garrick,,LA Clippers,
2393,2913,Winston,,,Garland,,LA Clippers,
2394,2914,Antoine,,,Carr,,Sacramento Kings,
2395,2915,Bill,,,Wennington,,Sacramento Kings,
2396,2916,Bob,,,Hansen,,Sacramento Kings,
2397,2917,Duane,,,Causwell,,Sacramento Kings,
2398,2918,Eric,,,Leckner,,Sacramento Kings,
2399,2919,Lionel,,,Simmons,,Sacramento Kings,
2400,2920,Ralph,,,Sampson,,Sacramento Kings,
2401,2921,Rory,,,Sparrow,,Sacramento Kings,
2402,2922,Steve,,,Colter,,Sacramento Kings,
2403,2923,Wayman,,,Tisdale,,Sacramento Kings,
2404,2924,B.J.,,,Armstrong,,Chicago Bulls,
2405,2925,Bill,,,Cartwright,,Chicago Bulls,
2406,2926,Cliff,,,Levingston,,Chicago Bulls,
2407,2927,Craig,,,Hodges,,Chicago Bulls,
2408,2928,Dennis,,,Hopson,,Chicago Bulls,
2409,2929,Horace,,,Grant,,Chicago Bulls,
2410,2930,John,,,Paxson,,Chicago Bulls,
2411,2931,Michael,,,Jordan,,Chicago Bulls,
2412,2932,Scott,,,Williams,,Chicago Bulls,
2413,2933,Scottie,,,Pippen,,Chicago Bulls,
2414,2934,Stacey,,,King,,Chicago Bulls,
2415,2935,Will,,,Perdue,,Chicago Bulls,
2416,2936,Brian,,,Oliver,,Philadelphia 76ers,
2417,2937,Charles,,,Barkley,,Philadelphia 76ers,
2418,2938,Hersey,,,Hawkins,,Philadelphia 76ers,
2419,2939,Jayson,,,Williams,,Philadelphia 76ers,
2420,2940,Johnny,,,Dawkins,,Philadelphia 76ers,
2421,2941,Manute,,,Bol,,Philadelphia 76ers,
2422,2942,Mike,,,Gminski,,Philadelphia 76ers,
2423,2943,Rick,,,Mahorn,,Philadelphia 76ers,
2424,2944,Rickey,,,Green,,Philadelphia 76ers,
2425,2945,Ron,,,Anderson,,Philadelphia 76ers,
2426,2946,Armen,,,Gilliam,,Charlotte Hornets,
2427,2947,Dave,,,Hoppen,,Charlotte Hornets,
2428,2948,Dell,,,Curry,,Charlotte Hornets,
2429,2949,J.R.,,,Reid,,Charlotte Hornets,
2430,2950,Johnny,,,Newman,,Charlotte Hornets,
2431,2951,Kelly,,,Tripucka,,Charlotte Hornets,
2432,2952,Kendall,,,Gill,,Charlotte Hornets,
2433,2953,Kenny,,,Gattison,,Charlotte Hornets,
2434,2954,Muggsy,,,Bogues,,Charlotte Hornets,
2435,2955,Rex,,,Chapman,,Charlotte Hornets,
2436,2956,Brian,,,Quinnett,,New York Knicks,
2437,2957,Charles,,,Oakley,,New York Knicks,
2438,2958,Eddielee,,,Wilkins,,New York Knicks,
2439,2959,Gerald,,,Wilkins,,New York Knicks,
2440,2960,Jerrod,,,Mustaf,,New York Knicks,
2441,2961,Kiki,,,Vandeweghe,,New York Knicks,
2442,2962,Mark,,,Jackson,,New York Knicks,
2443,2963,Maurice,,,Cheeks,,New York Knicks,
2444,2964,Patrick,,,Ewing,,New York Knicks,
2445,2965,Mark,,,Bryant,,Portland Trail Blazers,
2446,2966,Dana,,,Barros,,Oklahoma City Thunder,
2447,2967,Derrick,,,McKey,,Oklahoma City Thunder,
2448,2968,Gary,,,Payton,,Oklahoma City Thunder,
2449,2969,Michael,,,Cage,,Oklahoma City Thunder,
2450,2970,Olden,,,Polynice,,Oklahoma City Thunder,
2451,2971,Quintin,,,Dailey,,Oklahoma City Thunder,
2452,2972,Sedale,,,Threatt,,Oklahoma City Thunder,
2453,2973,Shawn,,,Kemp,,Oklahoma City Thunder,
2454,2974,Xavier,,,McDaniel,,Oklahoma City Thunder,
2455,2975,Tree,,,Rollins,,Detroit Pistons,
2456,2976,Pervis,,,Ellison,,Washington Wizards,
2457,2977,Stuart,,,Gray,,New York Knicks,
2458,2978,Trent,,,Tucker,,New York Knicks,
2459,2979,Frank,,,Kornet,,Milwaukee Bucks,
2460,2980,David,,,Greenwood,,San Antonio Spurs,
2461,2981,David,,,Robinson,,San Antonio Spurs,
2462,2982,Paul,,,Pressey,,San Antonio Spurs,
2463,2983,Reggie,,,Williams,,San Antonio Spurs,
2464,2984,Sean,,,Elliott,,San Antonio Spurs,
2465,2985,Sean,,,Higgins,,San Antonio Spurs,
2466,2986,Sidney,,,Green,,San Antonio Spurs,
2467,2987,Terry,,,Cummings,,San Antonio Spurs,
2468,2988,Tony,,,Massenburg,,San Antonio Spurs,
2469,2989,A.C.,,,Green,,Los Angeles Lakers,
2470,2990,Byron,,,Scott,,Los Angeles Lakers,
2471,2991,Elden,,,Campbell,,Los Angeles Lakers,
2472,2992,James,,,Worthy,,Los Angeles Lakers,
